enhancerid	seqnames	start	end	width	strand	siteCount	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	enhancerGroup	attributes
GH08J038024	chr8	38024001	38025400	1400	*	1	Distal Intergenic	8	38030534	38060365	29832	1	1978	ENST00000338825.5	-5134	ENSG00000187840	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1	7_EnhG1	GH08J038024;ASH2L:11.16;RNU6-323P:10.53;GOT1L1:10.30;piR-48759-459:0.66;RF00017-7051:0.66;EIF4EBP1:0.45;lnc-ADRB3-1:0.45;ADRB3:0.23;RF00017-7052:0.13
GH08J038700	chr8	38704201	38705400	1200	*	2	Exon (ENST00000521511.1/ENST00000521511.1, exon 1 of 4)	8	38728186	38850793	122608	1	6867	ENST00000519416.5	-22786	ENSG00000147526	TACC1	transforming acidic coiled-coil containing protein 1	8_EnhG2	GH08J038700;CM034958-148:250.66;TACC1:15.94;FGFR1:15.54;ENSG00000255201:11.02;LETM2:10.65;ENSG00000254321:5.06;BRF2:4.45;LOC124901936:0.66;ENSG00000253361:0.11;RF00017-7064:0.08
GH08J038764	chr8	38770001	38771200	1200	*	1	Intron (ENST00000519416.5/6867, intron 1 of 12)	8	38757299	38840618	83320	1	6867	ENST00000522752.5	12702	ENSG00000147526	TACC1	transforming acidic coiled-coil containing protein 1	10_EnhA2	GH08J038764;lnc-PLEKHA2-4:250.66;lnc-TM2D2-5:250.66;DDHD2:47.27;NSD3:31.33;TACC1:30.18;ENSG00000255201:29.19;ADGRA2:23.37;EIF4EBP1:23.23;FGFR1:20.06;TM2D2:18.29;LETM2:15.92;RPS20P22:13.40;ENSG00000272128:11.48;PLEKHA2:3.77;LINC03042:2.98;ENSG00000207258:0.35;lnc-PLEKHA2-5:0.27;ENSG00000253361:0.17;RF00017-7064:0.06
GH08J038784	chr8	38789801	38791000	1200	*	1	Promoter (1-2kb)	8	38788361	38819622	31262	1	6867	ENST00000521154.1	1440	ENSG00000147526	TACC1	transforming acidic coiled-coil containing protein 1	7_EnhG1	GH08J038784;TACC1:275.25;ASH2L:10.33;LETM2:4.89;PLEKHA2:3.20;ENSG00000253586:0.41;HSALNG0150184:0.41;lnc-PLEKHA2-5:0.21;ENSG00000253361:0.21;RF00017-7064:0.06
GH08J038797	chr8	38798801	38800200	1400	*	1	Exon (ENST00000518535.1/ENST00000518535.1, exon 1 of 2)	8	38805450	38820011	14562	1	6867	ENST00000524193.1	-5250	ENSG00000147526	TACC1	transforming acidic coiled-coil containing protein 1	7_EnhG1	GH08J038797;ENSG00000253586:250.66;TACC1:7.55;HSALNG0150184:0.35;ENSG00000253361:0.23;HSALNG0064688:0.21;lnc-PLEKHA2-5:0.20;PLEKHA2:0.15;RF00017-7064:0.05
GH08J041871	chr8	41867801	41873200	5400	*	1	Intron (ENST00000265709.13/286, intron 1 of 42)	8	41653225	41896762	243538	2	286	ENST00000265709.13	23562	ENSG00000029534	ANK1	ankyrin 1	10_EnhA2	GH08J041871;IKBKB:14.31;ENSG00000254165:12.65;KAT6A:11.55;piR-43749:0.37;ANK1:0.35;NKX6-3:0.07
GH08J042390	chr8	42393801	42395600	1800	*	1	Promoter (<=1kb)	8	42394210	42403441	9232	1	7419	ENST00000522010.1	0	ENSG00000078668	VDAC3	voltage dependent anion channel 3	11_EnhWk	GH08J042390;DKK4:250.66;NONHSAG050098.2:250.66;VDAC3:250.66;POLB:19.78;HSALNG0064893:0.41;RF00017-7094:0.19;SMIM19:0.11;MN298114-222:0.07
GH08J042396	chr8	42398001	42398400	400	*	1	Promoter (1-2kb)	8	42399550	42401905	2356	1	7419	ENST00000522178.1	-1150	ENSG00000078668	VDAC3	voltage dependent anion channel 3	9_EnhA1	GH08J042396;ENSG00000254165:10.18;SLC20A2:10.18;SMIM19:10.18;POLB:4.47;HSALNG0064893:0.45;NONHSAG050098.2:0.45;VDAC3:0.45;RF00017-7094:0.18;MN298114-222:0.08
GH08J048315	chr8	48318201	48319800	1600	*	1	Distal Intergenic	8	48515852	48518042	2191	2	105375822	ENST00000521359.2	198242	NA	LOC105375822	uncharacterized LOC105375822	9_EnhA1	GH08J048315;ENSG00000289275:250.66;RNA5SP531:250.66;SNAI2:10.52;LOC101929268:9.52;RPL29P19:7.16;piR-40476-076:0.37;lnc-UBE2V2-5:0.29;UBE2V2:0.05;CLXN:0.04
GH08J048513	chr8	48514201	48516000	1800	*	1	Promoter (2-3kb)	8	48515852	48518042	2191	2	105375822	ENST00000521359.2	2042	NA	LOC105375822	uncharacterized LOC105375822	9_EnhA1	GH08J048513;LOC101929268:22.53;SNAI2:3.60;LINC02947:0.66;piR-41594-053:0.45;CLXN:0.07;UBE2V2:0.03
GH08J048524	chr8	48524601	48526200	1600	*	1	Distal Intergenic	8	48515852	48518157	2306	2	105375822	ENST00000665034.1	-6444	NA	LOC105375822	uncharacterized LOC105375822	10_EnhA2	GH08J048524;piR-43083-116:250.66;LOC101929268:18.95;piR-55021:0.45;CLXN:0.08;UBE2V2:0.03
GH08J048949	chr8	48949801	48950600	800	*	1	Distal Intergenic	8	48925917	48931288	5372	1	107986942	ENST00000668879.1	23884	NA	LOC107986942	uncharacterized LOC107986942	10_EnhA2	GH08J048949;SNAI2:11.37;PPDPFL:11.00;piR-38373:0.45;ENSG00000287788:0.35
GH08J056873	chr8	56873201	56876200	3000	*	2	Distal Intergenic	8	56963926	56980112	16187	2	54928	ENST00000520392.1	103912	ENSG00000104331	BPNT2	3'(2'), 5'-bisphosphate nucleotidase 2	7_EnhG1	GH08J056873;PENK:6.14;HSALNG0065499:0.45;piR-38562-136:0.35;BPNT2:0.13
GH08J056874	chr8	56873201	56876200	3000	*	2	Distal Intergenic	8	56963926	56980112	16187	2	54928	ENST00000520392.1	103912	ENSG00000104331	BPNT2	3'(2'), 5'-bisphosphate nucleotidase 2	7_EnhG1	GH08J056874;HSALNG0065499:0.45;piR-38562-136:0.35;BPNT2:0.13;PENK:0.04
GH08J056875	chr8	56873201	56876200	3000	*	2	Distal Intergenic	8	56963926	56980112	16187	2	54928	ENST00000520392.1	103912	ENSG00000104331	BPNT2	3'(2'), 5'-bisphosphate nucleotidase 2	7_EnhG1	GH08J056875;PENK:4.62;HSALNG0065499:0.45;piR-38562-136:0.35;BPNT2:0.13
GH08J056884	chr8	56885401	56885800	400	*	1	Distal Intergenic	8	56963926	56980112	16187	2	54928	ENST00000520392.1	94312	ENSG00000104331	BPNT2	3'(2'), 5'-bisphosphate nucleotidase 2	9_EnhA1	GH08J056884;HSALNG0065499:0.66;piR-38351-480:0.41;BPNT2:0.14;PENK:0.04
GH08J061836	chr8	61838201	61839200	1000	*	1	Intron (ENST00000520862.5/101929628, intron 3 of 3)	8	61834956	61939534	104579	1	101929628	ENST00000519766.1	3245	NA	LINC02842	long intergenic non-protein coding RNA 2842	9_EnhA1	GH08J061836;LINC02155:9.30;LINC02842:5.88;piR-61532-313:0.45;CM034958-204:0.41;ENSG00000253834:0.41;HSALNG0065703:0.29;ASPH:0.13;NKAIN3:0.04
GH08J061912	chr8	61910401	61912000	1600	*	1	Exon (ENST00000522049.1/ENST00000522049.1, exon 1 of 1)	8	61889839	61894206	4368	1	111082988	ENST00000519215.1	20562	ENSG00000254120	LINC02155	long intergenic non-protein coding RNA 2155	11_EnhWk	GH08J061912;C1GALT1P3:250.66;lnc-ASPH-7:0.37;LINC02842:0.11;ASPH:0.08;NKAIN3:0.05
GH08J067006	chr8	67004201	67005200	1000	*	2	Intron (ENST00000519987.5/286187, intron 1 of 3)	8	66964103	67010782	46680	2	286187	ENST00000519987.5	5582	ENSG00000178125	PPP1R42	protein phosphatase 1 regulatory subunit 42	9_EnhA1	GH08J067006;LOC124902097:0.45;RF00004-116:0.45;LOC100288001:0.37;TCF24:0.27;lnc-PPP1R42-1:0.24;PPP1R42:0.24;RF00017-7187:0.08;RF00017-7189:0.08
GH08J067587	chr8	67586201	67587400	1200	*	1	Intron (ENST00000297770.10/57094, intron 2 of 10)	8	67422310	67452650	30341	2	57094	ENST00000639116.1	-133551	ENSG00000165078	CPA6	carboxypeptidase A6	10_EnhA2	GH08J067587;MTATP6P12:250.66;MTCO3P3:250.66;MTND4LP27:250.66;MTND4P39:250.66;piR-51809-001:250.66;RF00005-182:250.66;RF00005-183:250.66;HSALNG0150237:0.31;LOC105375886:0.31;RF00017-7195:0.23;CPA6:0.10;ARFGEF1:0.07
GH08J067588	chr8	67586201	67587400	1200	*	1	Intron (ENST00000297770.10/57094, intron 2 of 10)	8	67422310	67452650	30341	2	57094	ENST00000639116.1	-133551	ENSG00000165078	CPA6	carboxypeptidase A6	10_EnhA2	GH08J067588;MTATP6P12:250.66;MTCO3P3:250.66;MTND4LP27:250.66;MTND4P39:250.66;MTND5P44:250.66;piR-51809-001:250.66;RF00005-182:250.66;RF00005-183:250.66;HSALNG0150237:0.31;LOC105375886:0.31;RF00017-7195:0.23;CPA6:0.10;ARFGEF1:0.07
GH08J068229	chr8	68229001	68229600	600	*	1	Intron (ENST00000288368.5/80243, intron 39 of 39)	8	68157407	68220350	62944	1	80243	ENST00000520235.1	71594	ENSG00000046889	PREX2	phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2	10_EnhA2	GH08J068229;C8orf34:10.46;C8orf34-AS1:10.46;lnc-PREX2-2:0.66;ENSG00000252210:0.45;PREX2:0.06
GH08J071952	chr8	71952001	71952800	800	*	1	Intron (ENST00000521467.5/100132891, intron 1 of 3)	8	71961934	71966779	4846	1	100132891	ENST00000518700.4	-9134	ENSG00000235531	MSC-AS1	MSC antisense RNA 1	9_EnhA1	GH08J071952;LOC124900257:10.72;RF00017-7217:0.45;HSALNG0066117-002:0.32;lnc-KCNB2-5:0.24;HSALNG0066117-001:0.14;MSC:0.14;MSC-AS1:0.13;TRPA1:0.12
GH08J092057	chr8	92060201	92061000	800	*	1	Promoter (1-2kb)	8	91958924	92062963	104040	2	862	ENST00000396218.5	1963	ENSG00000079102	RUNX1T1	RUNX1 partner transcriptional co-repressor 1	9_EnhA1	GH08J092057;OTUD6B:11.81;RUNX1T1:10.82;HSALNG0150449:0.45;lnc-TRIQK-10:0.27;SLC26A7:0.02
GH08J092092	chr8	92097401	92098200	800	*	1	Promoter (1-2kb)	8	92014579	92099656	85078	2	862	ENST00000522467.5	1456	ENSG00000079102	RUNX1T1	RUNX1 partner transcriptional co-repressor 1	7_EnhG1	GH08J092092;RUNX1T1:250.66;lnc-TRIQK-10:0.66;HSALNG0150449:0.27;SLC26A7:0.02
GH08J094894	chr8	94892601	94894600	2000	*	1	Promoter (<=1kb)	8	94885452	94893590	8139	2	9134	ENST00000523476.5	0	ENSG00000175305	CCNE2	cyclin E2	9_EnhA1	GH08J094894;CCNE2:250.66;lnc-INTS8-1:250.66;lnc-TP53INP1-4:250.66;lnc-TP53INP1-5:250.66;NDUFAF6:250.66;INTS8:26.90;VIRMA:11.62;MIR3150BHG:7.43;TP53INP1:6.69;RF00017-7280:0.41
GH08J094941	chr8	94944401	94945400	1000	*	1	Intron (ENST00000523378.5/137682, intron 1 of 7)	8	94925972	94949366	23395	2	94241	ENST00000448464.6	3966	ENSG00000164938	TP53INP1	tumor protein p53 inducible nuclear protein 1	11_EnhWk	GH08J094941;TP53INP1:8.41;RF00017-7281:0.41;CCNE2:0.26;lnc-INTS8-1:0.26;NDUFAF6:0.26;RF00017-7280:0.21
GH08J097774	chr8	97778601	97779200	600	*	1	Promoter (2-3kb)	8	97775849	97819164	43316	1	55353	ENST00000517924.5	2752	ENSG00000104341	LAPTM4B	lysosomal protein transmembrane 4 beta	11_EnhWk	GH08J097774;LAPTM4B:263.74;lnc-RPL30-8:250.66;LOC124901986:250.66;RPL30-AS1:9.70;MTDH:4.83;ENSG00000270682:0.41;RF00017-7298:0.23;MATN2:0.16;RF00017-7295:0.10
GH08J097865	chr8	97864401	97866400	2000	*	1	Promoter (2-3kb)	8	97868840	98035978	167139	1	4147	ENST00000521689.5	-2440	ENSG00000132561	MATN2	matrilin 2	9_EnhA1	GH08J097865;RPS23P1:250.66;HSALNG0067180:0.66;MATN2:0.66;LAPTM4B:0.16;RF00017-7298:0.11;RF00017-7295:0.07
GH08J101449	chr8	101454401	101456800	2400	*	1	Distal Intergenic	8	101492439	101492789	351	1	79977	ENST00000521085.1	-35639	ENSG00000083307	GRHL2	grainyhead like transcription factor 2	11_EnhWk	GH08J101449;ENSG00000254084:250.66;GRHL2:16.77;ENSG00000254024:11.39;UBR5:5.09;piR-45358-017:0.32;LOC124901993:0.11
GH08J101456	chr8	101454401	101456800	2400	*	1	Distal Intergenic	8	101492439	101492789	351	1	79977	ENST00000521085.1	-35639	ENSG00000083307	GRHL2	grainyhead like transcription factor 2	11_EnhWk	GH08J101456;ENSG00000254024:11.40;GRHL2:11.40;ENSG00000254084:0.66;piR-42491-221:0.45;LOC124901993:0.11
GH08J101912	chr8	101911601	101915200	3600	*	1	Intron (ENST00000311028.4/83988, intron 3 of 6)	8	101692866	101975329	282464	2	83988	ENST00000520690.5	60129	ENSG00000104490	NCALD	neurocalcin delta	9_EnhA1	GH08J101912;piR-43103-111:250.66;ENSG00000253629:9.49;LOC124901996:0.66;HSALNG0067404:0.41;lnc-RRM2B-8:0.07;NCALD:0.07;GRHL2:0.04
GH08J105677	chr8	105677401	105678200	800	*	2	Intron (ENST00000407775.7/23414, intron 5 of 7)	8	105690890	105803600	112711	1	23414	ENST00000522296.1	-12690	ENSG00000169946	ZFPM2	zinc finger protein, FOG family member 2	11_EnhWk	GH08J105677;ENSG00000253420:0.45;ENSG00000254141:0.45;HSALNG0067589:0.45;ZFPM2-AS1:0.04;OXR1:0.03
GH08J116432	chr8	116432001	116433200	1200	*	2	Distal Intergenic	8	116253746	116325062	71317	2	100859921	ENST00000664052.1	-106939	ENSG00000249917	LINC00536	long intergenic non-protein coding RNA 536	11_EnhWk	GH08J116432;HSALNG0150276:0.45;LOC102723447:0.37;piR-58852-042:0.35;lnc-EIF3H-1:0.14;UTP23:0.05;HSALNG0020226-513:0.04;TRPS1:0.02
GH08J116574	chr8	116575401	116576400	1000	*	1	Distal Intergenic	8	116646581	116657775	11195	2	8667	ENST00000520289.1	81375	ENSG00000147677	EIF3H	eukaryotic translation initiation factor 3 subunit H	10_EnhA2	GH08J116574;HSALNG0067927:0.45;lnc-EIF3H-1:0.31;lnc-UTP23-2:0.27;UTP23:0.08;HSALNG0020226-513:0.05;TRPS1:0.02
GH08J116581	chr8	116581001	116581800	800	*	1	Distal Intergenic	8	116646581	116657775	11195	2	8667	ENST00000520289.1	75975	ENSG00000147677	EIF3H	eukaryotic translation initiation factor 3 subunit H	9_EnhA1	GH08J116581;HSALNG0067927:250.66;lnc-EIF3H-1:0.27;UTP23:0.09;HSALNG0020226-513:0.05;TRPS1:0.02
GH08J117875	chr8	117873401	117877800	4400	*	1	Intron (ENST00000378204.7/2131, intron 1 of 10)	8	117799587	117806902	7316	2	2131	ENST00000684443.1	-66499	ENSG00000182197	EXT1	exostosin glycosyltransferase 1	7_EnhG1	GH08J117875;EXT1:10.94;HSALNG0150281:0.41;RF00994-1088:0.37;MED30:0.05
GH08J117877	chr8	117873401	117877800	4400	*	1	Intron (ENST00000378204.7/2131, intron 1 of 10)	8	117799587	117806902	7316	2	2131	ENST00000684443.1	-66499	ENSG00000182197	EXT1	exostosin glycosyltransferase 1	7_EnhG1	GH08J117877;EXT1:10.94;HSALNG0150281:0.41;RF00994-1088:0.37;MED30:0.05
GH08J120587	chr8	120591201	120593200	2000	*	1	Intron (ENST00000395601.7/6641, intron 4 of 7)	8	120518703	120541965	23263	1	27085	ENST00000519556.1	72498	ENSG00000172167	MTBP	MDM2 binding protein	11_EnhWk	GH08J120587;piR-50443-522:0.45;RF00017-7379:0.35;RF00017-7380:0.35;MRPL13:0.11;SNTB1:0.07
GH08J120605	chr8	120604801	120605800	1000	*	1	Intron (ENST00000395601.7/6641, intron 4 of 7)	8	120518703	120541965	23263	1	27085	ENST00000519556.1	86098	ENSG00000172167	MTBP	MDM2 binding protein	9_EnhA1	GH08J120605;RF00017-7380:0.45;piR-50443-522:0.35;RF00017-7379:0.29;MRPL13:0.10;SNTB1:0.08
GH08J120653	chr8	120652201	120656600	4400	*	2	Exon (ENST00000519298.1/6641, exon 2 of 3)	8	120632610	120693908	61299	2	6641	ENST00000519298.1	37308	ENSG00000172164	SNTB1	syntrophin beta 1	11_EnhWk	GH08J120653;RF00994-1089:0.66;piR-45012-509:0.45;RF00017-7379:0.17;SNTB1:0.10;MRPL13:0.07
GH08J121806	chr8	121805201	121807600	2400	*	1	Intron (ENST00000648171.1/594842, intron 6 of 8)	8	121668978	121697600	28623	2	105375732	ENST00000666599.1	-107601	NA	LINC02855	long intergenic non-protein coding RNA 2855	11_EnhWk	GH08J121806;HSALNG0150486:0.45;piR-30188-172:0.35;lnc-ZHX2-3:0.27;HAS2:0.10;HAS2-AS1:0.10;HSALNG0068110-001:0.10;ZHX2:0.02
GH08J123920	chr8	123922001	123922800	800	*	1	Intron (ENST00000522917.5/654463, intron 1 of 40)	8	123851987	124120061	268075	1	654463	ENST00000522917.5	70014	ENSG00000214814	FER1L6	fer-1 like family member 6	9_EnhA1	GH08J123920;FAM91A1:21.24;FER1L6:4.66;ENSG00000254000:0.66;HSALNG0068240:0.23;TMEM65:0.04
GH08J124047	chr8	124046001	124049200	3200	*	2	Exon (ENST00000669903.1/157376, exon 3 of 4)	8	123984138	124040782	56645	2	439941	ENST00000518567.1	-5219	ENSG00000181171	FER1L6-AS1	FER1L6 antisense RNA 1	10_EnhA2	GH08J124047;TMEM65:9.20;FER1L6-AS1:0.45;RF00017-7395:0.45;CM034958-353:0.13;FER1L6-AS2:0.13;FER1L6:0.08
GH08J124048	chr8	124046001	124049200	3200	*	2	Exon (ENST00000669903.1/157376, exon 3 of 4)	8	123984138	124040782	56645	2	439941	ENST00000518567.1	-5219	ENSG00000181171	FER1L6-AS1	FER1L6 antisense RNA 1	10_EnhA2	GH08J124048;RF00017-7395:0.66;FER1L6-AS1:0.45;CM034958-353:0.13;FER1L6-AS2:0.13;FER1L6:0.08;TMEM65:0.05
GH08J124279	chr8	124281201	124281400	200	*	1	Distal Intergenic	8	124192671	124247398	54728	2	101927588	ENST00000523703.1	-33803	ENSG00000214803	LOC101927588	uncharacterized LOC101927588	11_EnhWk	GH08J124279;FER1L6-AS1:10.35;ENSG00000254249:10.35;TMEM65:6.38;CM034958-354:0.45;ENSG00000253227:0.45;HSALNG0068252-001:0.45;LOC101927588:0.45;HSALNG0068252-002:0.35;FER1L6:0.04
GH08J124780	chr8	124784801	124786000	1200	*	1	Distal Intergenic	8	124821985	124822051	67	1	100616221	ENST00000637499.1	-35985	ENSG00000283609	MIR4662A	microRNA 4662a	11_EnhWk	GH08J124780;TATDN1:10.51;NSMCE2:8.67;MTSS1:7.26;WASHC5:3.33;RNF139:2.01;HSALNG0068288:0.45;lnc-NDUFB9-3:0.35;lnc-ZNF572-5:0.31;lnc-NDUFB9-2:0.24;ZNF572:0.08
GH08J124788	chr8	124788401	124789200	800	*	1	Distal Intergenic	8	124821985	124822051	67	1	100616221	ENST00000637499.1	-32785	ENSG00000283609	MIR4662A	microRNA 4662a	8_EnhG2	GH08J124788;HSALNG0068288:250.66;NSMCE2:3.78;WASHC5:1.33;lnc-NDUFB9-3:0.32;lnc-ZNF572-5:0.29;lnc-NDUFB9-2:0.21;MTSS1:0.21;ZNF572:0.09
GH08J124789	chr8	124788401	124789200	800	*	1	Distal Intergenic	8	124821985	124822051	67	1	100616221	ENST00000637499.1	-32785	ENSG00000283609	MIR4662A	microRNA 4662a	8_EnhG2	GH08J124789;HSALNG0068288:250.66;NSMCE2:5.85;MTSS1:5.24;WASHC5:1.77;RNF139:1.30;lnc-ZNF572-4:0.35;lnc-ZNF572-5:0.29;lnc-NDUFB9-2:0.21;ZNF572:0.09
GH08J125277	chr8	125279201	125280400	1200	*	1	Intron (ENST00000517532.5/286053, intron 5 of 6)	8	125363026	125367116	4091	1	286053	ENST00000521460.1	-82626	ENSG00000156831	NSMCE2	NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase	11_EnhWk	GH08J125277;RF00017-7403:0.45;RF00017-7404:0.45;RN7SL329P:0.45;TRIB1:0.11;NSMCE2:0.08;WASHC5:0.08
GH08J125555	chr8	125559001	125564400	5400	*	2	Distal Intergenic	8	125486680	125530605	43926	1	105375746	ENST00000521991.2	72321	NA	LOC105375746	uncharacterized LOC105375746	7_EnhG1	GH08J125555;RF01045-146:250.66;lnc-TRIB1-12:0.37;LINC02964:0.29;ENSG00000253111:0.16;TRIB1:0.13
GH08J125562	chr8	125559001	125564400	5400	*	2	Distal Intergenic	8	125486680	125530605	43926	1	105375746	ENST00000521991.2	72321	NA	LOC105375746	uncharacterized LOC105375746	7_EnhG1	GH08J125562;RF01045-146:0.45;lnc-TRIB1-12:0.41;LINC02964:0.27;ENSG00000253111:0.16;TRIB1:0.12;LRATD2:0.02
GH08J125563	chr8	125559001	125564400	5400	*	2	Distal Intergenic	8	125486680	125530605	43926	1	105375746	ENST00000521991.2	72321	NA	LOC105375746	uncharacterized LOC105375746	7_EnhG1	GH08J125563;NSMCE2:21.36;WASHC5:11.03;RF01045-146:0.45;lnc-TRIB1-12:0.41;LINC02964:0.27;ENSG00000253111:0.16;TRIB1:0.12;LRATD2:0.02
GH08J125701	chr8	125701601	125703000	1400	*	1	Intron (ENST00000651999.1/105375746, intron 4 of 7)	8	125749055	125750241	1187	2	105375747	ENST00000518339.1	47241	NA	LOC105375747	uncharacterized LOC105375747	11_EnhWk	GH08J125701;lnc-WASHC5-14:0.66;HSALNG0057278-236:0.29;CM034958-362:0.24;LINC02964:0.09;TRIB1:0.06;LRATD2:0.02
GH08J125702	chr8	125701601	125703000	1400	*	1	Intron (ENST00000651999.1/105375746, intron 4 of 7)	8	125749055	125750241	1187	2	105375747	ENST00000518339.1	47241	NA	LOC105375747	uncharacterized LOC105375747	11_EnhWk	GH08J125702;lnc-WASHC5-14:0.66;HSALNG0057278-236:0.29;CM034958-362:0.24;LINC02964:0.09;TRIB1:0.06;LRATD2:0.02
GH08J125727	chr8	125726601	125728000	1400	*	1	Intron (ENST00000651999.1/105375746, intron 5 of 7)	8	125749055	125750241	1187	2	105375747	ENST00000518339.1	22241	NA	LOC105375747	uncharacterized LOC105375747	11_EnhWk	GH08J125727;LINC00861:5.08;HSALNG0057278-236:0.41;lnc-WASHC5-14:0.32;CM034958-362:0.19;LINC02964:0.08;TRIB1:0.06;LRATD2:0.02
GH08J125828	chr8	125828201	125828600	400	*	1	Intron (ENST00000651999.1/105375746, intron 5 of 7)	8	125749055	125750241	1187	2	105375747	ENST00000518339.1	-77960	NA	LOC105375747	uncharacterized LOC105375747	9_EnhA1	GH08J125828;lnc-WASHC5-12:0.45;HSALNG0150487:0.27;CM034958-362:0.09;LINC02964:0.06;TRIB1:0.05;LRATD2:0.03
GH08J126421	chr8	126423201	126425200	2000	*	1	Distal Intergenic	8	126497385	126500440	3056	1	105375749	ENST00000648647.1	-72185	NA	LOC105375749	uncharacterized LOC105375749	11_EnhWk	GH08J126421;HSALNG0068388:0.32;piR-50444-616:0.27;LRATD2:0.12;TRIB1:0.02
GH08J126448	chr8	126447401	126449000	1600	*	2	Distal Intergenic	8	126497385	126500440	3056	1	105375749	ENST00000648647.1	-48385	NA	LOC105375749	uncharacterized LOC105375749	8_EnhG2	GH08J126448;piR-50444-616:0.41;HSALNG0068388:0.24;LRATD2:0.14
GH08J126522	chr8	126521601	126524400	2800	*	1	Promoter (2-3kb)	8	126518698	126522351	3654	1	105375750	ENST00000519123.1	2903	ENSG00000253530	LOC105375750	uncharacterized LOC105375750	9_EnhA1	GH08J126522;LRATD2:6.38;LOC105375750:0.37;piR-61945-492:0.35
GH08J127936	chr8	127938601	127939000	400	*	1	Intron (ENST00000667305.1/5820, intron 2 of 8)	8	127946559	127948723	2165	2	641384	ENST00000624314.1	9723	ENSG00000280055	LINC02912	long intergenic non-protein coding RNA 2912	11_EnhWk	GH08J127936;MIR1205:11.88;RNVU1-32:10.54;MIR1204:10.24;PVT1:10.24;RNU4-25P:10.13;LINC02912:0.41;piR-57134-110:0.35;CM021575-017:0.11;lnc-FAM84B-7:0.09;MYC:0.08
GH08J128011	chr8	128011001	128012800	1800	*	1	Promoter (1-2kb)	8	128009614	128101256	91643	1	5820	ENST00000523190.6	1387	ENSG00000249859	PVT1	Pvt1 oncogene	11_EnhWk	GH08J128011;ENSG00000278275:250.66;lnc-FAM84B-86:250.66;RF00015-076:250.66;RNU4-25P:250.66;lnc-FAM84B-7:0.14;CM021575-017:0.08;PVT1:0.08;MYC:0.06
GH08J128012	chr8	128011001	128012800	1800	*	1	Promoter (1-2kb)	8	128009614	128101256	91643	1	5820	ENST00000523190.6	1387	ENSG00000249859	PVT1	Pvt1 oncogene	11_EnhWk	GH08J128012;ENSG00000278275:250.66;RNVU1-32:5.35;lnc-FAM84B-6:0.45;lnc-FAM84B-7:0.14;CM021575-017:0.08;PVT1:0.08;MYC:0.06
GH08J128227	chr8	128227401	128228600	1200	*	1	Distal Intergenic	8	128150116	128150188	73	1	100302281	ENST00000408334.1	77285	ENSG00000221261	MIR1208	microRNA 1208	11_EnhWk	GH08J128227;HSALNG0068515:250.66;HSALNG0068517:0.45;HSALNG0068510:0.32;MYC:0.04
GH08J128313	chr8	128314401	128315600	1200	*	1	Distal Intergenic	8	128406261	128415381	9121	2	101927774	ENST00000517583.1	99781	NA	LINC00824	long intergenic non-protein coding RNA 824	11_EnhWk	GH08J128313;MIR1208:9.96;CASC11:9.90;MYC:9.89;MIR1204:9.06;PVT1:9.06;ENSG00000286034:0.45;HSALNG0068525:0.32;HSALNG0068526:0.31;HSALNG0068510:0.23
GH08J128682	chr8	128680801	128681400	600	*	1	Intron (ENST00000643616.1/106144608, intron 3 of 3)	8	128561006	128564679	3674	2	101927774	ENST00000518044.1	-116122	NA	LINC00824	long intergenic non-protein coding RNA 824	11_EnhWk	GH08J128682;HSALNG0068549:0.37;lnc-GSDMC-16:0.24;lnc-MYC-11:0.17;HSALNG0068536-001:0.12;CM034958-372:0.02;MYC:0.02
GH08J128859	chr8	128858601	128860000	1400	*	1	Intron (ENST00000643616.1/106144608, intron 2 of 3)	8	128634199	128966001	331803	2	106144608	ENST00000643616.1	106001	ENSG00000229140	LINC00976	long intergenic non-protein coding RNA 976	11_EnhWk	GH08J128859;HSALNG0068558:250.66;piR-61532-326:0.32;CCDC26:0.02;LINC00976:0.02;LINC00977:0.02;CM034958-372:0.02;GSDMC:0.02
GH08J128860	chr8	128858601	128860000	1400	*	1	Intron (ENST00000643616.1/106144608, intron 2 of 3)	8	128634199	128966001	331803	2	106144608	ENST00000643616.1	106001	ENSG00000229140	LINC00976	long intergenic non-protein coding RNA 976	11_EnhWk	GH08J128860;HSALNG0068558:250.66;piR-50444-617:0.31;CCDC26:0.02;LINC00976:0.02;LINC00977:0.02;CM034958-372:0.02;GSDMC:0.02
GH08J128899	chr8	128899201	128900000	800	*	1	Intron (ENST00000643616.1/106144608, intron 2 of 3)	8	128634199	128966001	331803	2	106144608	ENST00000643616.1	66001	ENSG00000229140	LINC00976	long intergenic non-protein coding RNA 976	10_EnhA2	GH08J128899;piR-61532-326:0.45;HSALNG0150296:0.37;CCDC26:0.02;LINC00976:0.02;LINC00977:0.02;CM034958-372:0.02;GSDMC:0.02
