seqnames	start	end	width	strand	siteCount	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	enhancerGroup
chr16	89396601	89397000	400	*	2	Intron (ENST00000378330.7/29123, intron 3 of 13)	16	89317046	89418292	101247	2	29123	ENST00000683497.1	21292	ENSG00000167522	ANKRD11	ankyrin repeat domain 11	9_EnhA1
chr16	89430001	89432400	2400	*	2	Promoter (<=1kb)	16	89430988	89453678	22691	1	101927817	ENST00000657156.1	0	NA	LOC101927817	uncharacterized LOC101927817	9_EnhA1
chr17	2843201	2843400	200	*	2	Intron (ENST00000637138.1/23108, intron 3 of 25)	17	2796482	3034771	238290	1	23108	ENST00000542807.1	46719	ENSG00000132359	RAP1GAP2	RAP1 GTPase activating protein 2	9_EnhA1
chr17	3703001	3704600	1600	*	4	Distal Intergenic	17	3690084	3696240	6157	2	100533970	ENST00000547933.1	-6761	ENSG00000257950	P2RX5-TAX1BP3	P2RX5-TAX1BP3 readthrough (NMD candidate)	9_EnhA1
chr17	4639201	4640400	1200	*	2	Promoter (<=1kb)	17	4638927	4639882	956	2	246	ENST00000572265.1	0	ENSG00000161905	ALOX15	arachidonate 15-lipoxygenase	9_EnhA1
chr17	4670401	4674400	4000	*	2	Promoter (<=1kb)	17	4672858	4673535	678	2	27043	ENST00000573242.1	0	ENSG00000141456	PELP1	proline, glutamate and leucine rich protein 1	9_EnhA1
chr17	9967001	9968400	1400	*	3	Intron (ENST00000432992.7/8522, intron 4 of 13)	17	9926730	9959495	32766	2	8522	ENST00000580811.5	-7506	ENSG00000007237	GAS7	growth arrest specific 7	9_EnhA1
chr17	25566801	25569200	2400	*	2	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	1724796	ENSG00000263583	MIR4522	microRNA 4522	9_EnhA1
chr17	27308201	27309800	1600	*	3	3' UTR	17	27303320	27310172	6853	1	26118	ENST00000583096.1	4881	ENSG00000109046	WSB1	WD repeat and SOCS box containing 1	9_EnhA1
chr17	34206801	34208000	1200	*	5	Distal Intergenic	17	34169372	34195937	26566	2	101927239	ENST00000580792.1	-10864	ENSG00000261156	LINC01989	long intergenic non-protein coding RNA 1989	9_EnhA1
chr17	62161001	62162000	1000	*	2	Distal Intergenic	17	61942605	62065278	122674	2	9969	ENST00000397786.7	-95723	ENSG00000108510	MED13	mediator complex subunit 13	9_EnhA1
chr17	66301201	66302000	800	*	2	Promoter (<=1kb)	17	66302613	66810743	508131	1	5578	ENST00000413366.8	-613	ENSG00000154229	PRKCA	protein kinase C alpha	9_EnhA1
chr17	66379401	66380000	600	*	2	Intron (ENST00000413366.8/5578, intron 2 of 16)	17	66403638	66414973	11336	2	101928001	ENST00000584614.1	34973	NA	PRKCA-AS1	PRKCA antisense RNA 1	9_EnhA1
chr17	74477601	74480400	2800	*	2	Intron (ENST00000648095.1/11314, intron 4 of 6)	17	74466862	74484296	17435	1	11314	ENST00000577511.1	10739	ENSG00000167851	CD300A	CD300a molecule	9_EnhA1
chr17	75096201	75096400	200	*	3	Promoter (2-3kb)	17	75093356	75100371	7016	1	9121	ENST00000584118.1	2845	ENSG00000170190	SLC16A5	solute carrier family 16 member 5	9_EnhA1
chr17	76439001	76440200	1200	*	2	Intron (ENST00000319380.12/63893, intron 1 of 17)	17	76395358	76453141	57784	2	63893	ENST00000586409.5	12941	ENSG00000175931	UBE2O	ubiquitin conjugating enzyme E2 O	9_EnhA1
chr17	76634601	76636400	1800	*	2	Intron (ENST00000592042.5/55808, intron 2 of 9)	17	76626006	76629234	3229	2	55808	ENST00000589004.5	-5367	ENSG00000070526	ST6GALNAC1	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1	9_EnhA1
chr17	78792601	78795000	2400	*	2	Intron (ENST00000587010.5/57602, intron 3 of 3)	17	78787466	78798455	10990	2	57602	ENST00000591052.5	3455	ENSG00000055483	USP36	ubiquitin specific peptidase 36	9_EnhA1
chr17	78864801	78866400	1600	*	7	Intron (ENST00000585421.5/7077, intron 3 of 4)	17	78852981	78874089	21109	2	7077	ENST00000586057.5	7689	ENSG00000035862	TIMP2	TIMP metallopeptidase inhibitor 2	9_EnhA1
chr17	79202401	79203400	1000	*	3	Intron (ENST00000583458.5/146713, intron 3 of 13)	17	79115703	79208556	92854	2	146713	ENST00000582139.1	5156	ENSG00000167281	RBFOX3	RNA binding fox-1 homolog 3	9_EnhA1
chr18	615201	615600	400	*	2	Promoter (1-2kb)	18	616672	650298	33627	1	27098	ENST00000338387.11	-1072	ENSG00000079101	CLUL1	clusterin like 1	9_EnhA1
chr18	5455401	5456600	1200	*	2	Intron (ENST00000544123.5/23136, intron 3 of 20)	18	5392386	5466363	73978	2	23136	ENST00000542652.6	9763	ENSG00000082397	EPB41L3	erythrocyte membrane protein band 4.1 like 3	9_EnhA1
chr18	9773201	9774800	1600	*	3	Promoter (<=1kb)	18	9775287	9859592	84306	1	11031	ENST00000435762.2	-487	ENSG00000168461	RAB31	RAB31, member RAS oncogene family	9_EnhA1
chr18	74181001	74182600	1600	*	2	Distal Intergenic	18	74155175	74158786	3612	1	29090	ENST00000579071.1	25826	ENSG00000075336	TIMM21	translocase of inner mitochondrial membrane 21	9_EnhA1
chr18	74275001	74275800	800	*	2	Intron (ENST00000340533.9/1528, intron 1 of 4)	18	74253295	74261681	8387	2	1528	ENST00000580678.5	-13320	ENSG00000166347	CYB5A	cytochrome b5 type A	9_EnhA1
chr19	1839601	1840600	1000	*	2	Intron (ENST00000170168.9/57455, intron 1 of 15)	19	1827648	1848446	20799	2	57455	ENST00000587524.1	7846	ENSG00000079313	REXO1	RNA exonuclease 1 homolog	9_EnhA1
chr19	2627401	2629200	1800	*	2	Promoter (1-2kb)	19	2630715	2630793	79	1	102465838	ENST00000618087.1	-1515	ENSG00000277904	MIR7850	microRNA 7850	9_EnhA1
chr19	4548201	4548600	400	*	3	Promoter (1-2kb)	19	4545790	4546469	680	2	10501	ENST00000589889.1	-1732	ENSG00000167680	SEMA6B	semaphorin 6B	9_EnhA1
chr19	5962401	5963400	1000	*	2	Intron (ENST00000439268.6/8498, intron 1 of 16)	19	5923194	5978079	54886	2	8498	ENST00000592621.5	14679	ENSG00000031823	RANBP3	RAN binding protein 3	9_EnhA1
chr19	7766801	7767600	800	*	5	Promoter (<=1kb)	19	7766594	7769118	2525	1	10332	ENST00000602143.1	207	ENSG00000104938	CLEC4M	C-type lectin domain family 4 member M	9_EnhA1
chr19	7812001	7812800	800	*	2	Distal Intergenic	19	7830233	7864976	34744	1	115704	ENST00000270530.8	-17433	ENSG00000142459	EVI5L	ecotropic viral integration site 5 like	9_EnhA1
chr19	11202801	11204800	2000	*	2	Promoter (<=1kb)	19	11203628	11216168	12541	1	105372273	ENST00000588634.1	0	ENSG00000267082	LOC105372273	uncharacterized LOC105372273	9_EnhA1
chr19	16553401	16554800	1400	*	2	Promoter (<=1kb)	19	16553849	16555601	1753	2	79939	ENST00000469055.1	801	ENSG00000127526	SLC35E1	solute carrier family 35 member E1	9_EnhA1
chr19	16555601	16557200	1600	*	2	Promoter (<=1kb)	19	16553817	16557135	3319	2	79939	ENST00000421082.1	0	ENSG00000127526	SLC35E1	solute carrier family 35 member E1	9_EnhA1
chr19	18385201	18385800	600	*	2	Promoter (<=1kb)	19	18386158	18389176	3019	1	9518	ENST00000252809.3	-358	ENSG00000130513	GDF15	growth differentiation factor 15	9_EnhA1
chr19	33763801	33764600	800	*	2	Intron (ENST00000650847.1/64377, intron 3 of 4)	19	33795933	33806958	11026	1	79047	ENST00000587658.5	-31333	ENSG00000153885	KCTD15	potassium channel tetramerization domain containing 15	9_EnhA1
chr19	36404001	36406400	2400	*	2	Promoter (<=1kb)	19	36383120	36405623	22504	2	284406	ENST00000445543.2	0	ENSG00000181007	ZFP82	ZFP82 zinc finger protein	9_EnhA1
chr19	39047401	39048200	800	*	2	Distal Intergenic	19	39024829	39032785	7957	2	126433	ENST00000600828.5	-14616	ENSG00000161243	FBXO27	F-box protein 27	9_EnhA1
chr19	39168801	39173400	4600	*	2	Promoter (<=1kb)	19	39168611	39179406	10796	1	10298	ENST00000360442.7	190	ENSG00000130669	PAK4	p21 (RAC1) activated kinase 4	9_EnhA1
chr19	47129001	47130200	1200	*	3	Promoter (<=1kb)	19	47130782	47155177	24396	1	10055	ENST00000597808.5	-582	ENSG00000142230	SAE1	SUMO1 activating enzyme subunit 1	9_EnhA1
chr19	52242001	52244000	2000	*	2	Exon (ENST00000619124.1/ENST00000619124.1, exon 1 of 1)	19	52222020	52222098	79	1	102466984	ENST00000614975.1	19981	ENSG00000274380	MIR6801	microRNA 6801	9_EnhA1
chr19	56624001	56625000	1000	*	2	3' UTR	19	56643159	56657247	14089	1	147670	ENST00000598409.6	-18159	ENSG00000268182	SMIM17	small integral membrane protein 17	9_EnhA1
chr2	8684801	8686800	2000	*	2	Promoter (2-3kb)	2	8682780	8684031	1252	1	3398	ENST00000472142.1	2021	ENSG00000115738	ID2	inhibitor of DNA binding 2	9_EnhA1
chr2	8717001	8717600	600	*	2	Distal Intergenic	2	8733609	8737289	3681	2	57498	ENST00000471685.1	19689	ENSG00000134313	KIDINS220	kinase D interacting substrate 220	9_EnhA1
chr2	10469601	10470400	800	*	6	Distal Intergenic	2	10453798	10457693	3896	1	101929715	ENST00000670859.1	15803	NA	ODC1-DT	ODC1 divergent transcript	9_EnhA1
chr2	12642001	12643400	1400	*	2	Intron (ENST00000664018.1/100506457, intron 4 of 5)	2	12716910	12717750	841	1	28951	ENST00000483034.1	-73510	ENSG00000071575	TRIB2	tribbles pseudokinase 2	9_EnhA1
chr2	20795401	20796400	1000	*	2	Intron (ENST00000435420.6/60526, intron 2 of 5)	2	20774858	20823089	48232	2	60526	ENST00000402479.6	26689	ENSG00000118961	LDAH	lipid droplet associated hydrolase	9_EnhA1
chr2	28583201	28584400	1200	*	2	Promoter (1-2kb)	2	28585580	28591158	5579	1	151056	ENST00000481449.1	-1180	ENSG00000163803	PLB1	phospholipase B1	9_EnhA1
chr2	37416801	37418000	1200	*	2	Distal Intergenic	2	37368281	37372799	4519	1	25797	ENST00000444022.1	48520	ENSG00000115828	QPCT	glutaminyl-peptide cyclotransferase	9_EnhA1
chr2	55320601	55320800	200	*	2	Promoter (1-2kb)	2	55290655	55318904	28250	2	55704	ENST00000647291.1	-1697	ENSG00000115355	CCDC88A	coiled-coil domain containing 88A	9_EnhA1
chr2	65089401	65091000	1600	*	2	Exon (ENST00000649427.1/5861, exon 4 of 8)	2	65070729	65074484	3756	1	23177	ENST00000497039.1	18672	ENSG00000011523	CEP68	centrosomal protein 68	9_EnhA1
chr2	65593401	65594000	600	*	4	Intron (ENST00000606978.5/105369168, intron 4 of 9)	2	65450074	65456571	6498	2	105374780	ENST00000453714.7	-136830	NA	LOC105374780	uncharacterized LOC105374780	9_EnhA1
chr2	65594401	65595000	600	*	3	Intron (ENST00000606978.5/105369168, intron 4 of 9)	2	65731675	65770104	38430	1	105369167	ENST00000414811.5	-136675	NA	LOC105369167	uncharacterized LOC105369167	9_EnhA1
chr2	69810801	69812200	1400	*	3	Promoter (2-3kb)	2	69814787	69825783	10997	1	307	ENST00000471395.1	-2587	ENSG00000196975	ANXA4	annexin A4	9_EnhA1
chr2	69851601	69853200	1600	*	2	Intron (ENST00000282570.4/64395, intron 8 of 13)	2	69842700	69854860	12161	1	64395	ENST00000471404.1	8901	ENSG00000087338	GMCL1	germ cell-less 1, spermatogenesis associated	9_EnhA1
chr2	70330601	70331200	600	*	2	Distal Intergenic	2	70295975	70302090	6116	2	84908	ENST00000037869.7	-28511	ENSG00000035141	FAM136A	family with sequence similarity 136 member A	9_EnhA1
chr2	74793201	74796000	2800	*	2	Distal Intergenic	2	74723873	74778780	54908	2	102724482	ENST00000674157.1	-14421	ENSG00000287687	LOC102724482	uncharacterized LOC102724482	9_EnhA1
chr2	85920801	85921600	800	*	2	Distal Intergenic	2	85839188	85905199	66012	2	8869	ENST00000640418.1	-15602	ENSG00000115525	ST3GAL5	ST3 beta-galactoside alpha-2,3-sialyltransferase 5	9_EnhA1
chr2	86262201	86263200	1000	*	2	Intron (ENST00000538924.7/65055, intron 3 of 8)	2	86232676	86255018	22343	2	65055	ENST00000490915.5	-7183	ENSG00000068615	REEP1	receptor accessory protein 1	9_EnhA1
chr2	102332801	102333800	1000	*	2	Intron (ENST00000404917.6/9173, intron 1 of 6)	2	102337148	102346100	8953	1	9173	ENST00000311734.6	-3348	ENSG00000115602	IL1RL1	interleukin 1 receptor like 1	9_EnhA1
chr2	109841801	109843400	1600	*	2	Promoter (1-2kb)	2	109840377	109857695	17319	1	84220	ENST00000477523.1	1424	ENSG00000015568	RGPD5	RANBP2 like and GRIP domain containing 5	9_EnhA1
chr2	111906201	111906800	600	*	2	Intron (ENST00000295408.9/10461, intron 1 of 18)	2	111898664	112029000	130337	1	10461	ENST00000439966.5	7537	ENSG00000153208	MERTK	MER proto-oncogene, tyrosine kinase	9_EnhA1
chr2	113551801	113552800	1000	*	2	Intron (ENST00000421970.2/729468, intron 1 of 1)	2	113528413	113542694	14282	2	103344932	ENST00000446595.6	-9107	ENSG00000231943	PGM5P4-AS1	PGM5P4 antisense RNA 1	9_EnhA1
chr2	113924601	113925400	800	*	2	Promoter (1-2kb)	2	113927369	113934640	7272	1	10096	ENST00000489779.1	-1969	ENSG00000115091	ACTR3	actin related protein 3	9_EnhA1
chr2	136891801	136893200	1400	*	2	Intron (ENST00000472720.5/80731, intron 2 of 3)	2	136882179	137677717	795539	1	80731	ENST00000272643.7	9622	ENSG00000144229	THSD7B	thrombospondin type 1 domain containing 7B	9_EnhA1
chr2	178036001	178036600	600	*	2	Intron (ENST00000286063.11/50940, intron 1 of 19)	2	177623244	178072777	449534	2	50940	ENST00000286063.11	36177	ENSG00000128655	PDE11A	phosphodiesterase 11A	9_EnhA1
chr2	198062601	198063000	400	*	3	Intron (ENST00000428675.6/5334, intron 1 of 5)	2	198083749	198149884	66136	1	5334	ENST00000437704.3	-20749	ENSG00000115896	PLCL1	phospholipase C like 1 (inactive)	9_EnhA1
chr2	201646201	201647600	1400	*	2	Promoter (2-3kb)	2	201629288	201643570	14283	2	65062	ENST00000432684.6	-2631	ENSG00000155755	TMEM237	transmembrane protein 237	9_EnhA1
chr2	204676001	204676800	800	*	2	Intron (ENST00000406610.7/117583, intron 1 of 22)	2	204546000	205615813	1069814	1	117583	ENST00000358768.6	130001	ENSG00000116117	PARD3B	par-3 family cell polarity regulator beta	9_EnhA1
chr2	208014201	208014800	600	*	2	Intron (ENST00000427836.8/389072, intron 1 of 7)	2	207900041	208025498	125458	2	389072	ENST00000457206.1	10698	ENSG00000178385	PLEKHM3	pleckstrin homology domain containing M3	9_EnhA1
chr2	235199601	235203000	3400	*	2	Distal Intergenic	2	234994840	235040942	46103	1	23677	ENST00000454947.1	204761	ENSG00000130147	SH3BP4	SH3 domain binding protein 4	9_EnhA1
chr2	240153201	240154400	1200	*	2	Distal Intergenic	2	240139026	240144562	5537	2	150677	ENST00000391989.6	-8639	ENSG00000178602	OTOS	otospiralin	9_EnhA1
chr2	240385601	240387600	2000	*	2	Distal Intergenic	2	240435663	240468076	32414	1	2817	ENST00000264039.7	-48063	ENSG00000063660	GPC1	glypican 1	9_EnhA1
chr2	240875401	240877800	2400	*	3	Promoter (<=1kb)	2	240876913	240880502	3590	1	189	ENST00000470255.1	0	ENSG00000172482	AGXT	alanine--glyoxylate and serine--pyruvate aminotransferase	9_EnhA1
chr20	5633601	5637400	3800	*	2	Distal Intergenic	20	5544439	5611006	66568	2	56261	ENST00000379019.7	-22595	ENSG00000125772	GPCPD1	glycerophosphocholine phosphodiesterase 1	9_EnhA1
chr20	8434601	8435800	1200	*	2	Intron (ENST00000637919.1/23236, intron 3 of 32)	20	8371080	8647908	276829	1	23236	ENST00000626114.2	63521	ENSG00000182621	PLCB1	phospholipase C beta 1	9_EnhA1
chr20	23112601	23114600	2000	*	3	Distal Intergenic	20	23125068	23132631	7564	2	200261	ENST00000443744.2	18031	ENSG00000233746	LINC00656	long intergenic non-protein coding RNA 656	9_EnhA1
chr20	36010001	36011200	1200	*	2	3' UTR	20	36045618	36051018	5401	2	647979	ENST00000565493.2	39818	ENSG00000260032	NORAD	non-coding RNA activated by DNA damage	9_EnhA1
chr20	43271801	43273800	2000	*	3	Distal Intergenic	20	42072752	43189970	1117219	2	11122	ENST00000373201.5	-81831	ENSG00000196090	PTPRT	protein tyrosine phosphatase receptor type T	9_EnhA1
chr20	48284801	48285400	600	*	2	Distal Intergenic	20	48359884	48367226	7343	1	284749	ENST00000666125.1	-74484	ENSG00000235621	LINC00494	long intergenic non-protein coding RNA 494	9_EnhA1
chr20	48382201	48384200	2000	*	2	Exon (ENST00000446280.1/ENST00000446280.1, exon 2 of 2)	20	48365647	48370629	4983	1	284749	ENST00000433094.1	16554	ENSG00000235621	LINC00494	long intergenic non-protein coding RNA 494	9_EnhA1
chr20	49114401	49116200	1800	*	2	3' UTR	20	49090763	49096952	6190	1	1434	ENST00000469700.1	23638	ENSG00000124207	CSE1L	chromosome segregation 1 like	9_EnhA1
chr20	52367401	52368800	1400	*	2	Intron (ENST00000656056.1/105372666, intron 3 of 3)	20	52340624	52576015	235392	1	105372666	ENST00000669578.1	26777	NA	LOC105372666	uncharacterized LOC105372666	9_EnhA1
chr21	30517201	30518000	800	*	5	Distal Intergenic	21	30501657	30502141	485	2	337972	ENST00000334151.3	-15060	ENSG00000186977	KRTAP19-5	keratin associated protein 19-5	9_EnhA1
chr21	37451801	37452200	400	*	3	Intron (ENST00000646523.1/1859, intron 2 of 11)	21	37472780	37481649	8870	1	1859	ENST00000462274.2	-20580	ENSG00000157540	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A	9_EnhA1
chr21	37535801	37537000	1200	*	6	Distal Intergenic	21	37501326	37512064	10739	1	1859	ENST00000646351.1	34475	ENSG00000157540	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A	9_EnhA1
chr21	39627601	39628000	400	*	2	Promoter (2-3kb)	21	39630271	39726085	95815	1	150084	ENST00000416555.1	-2271	ENSG00000183067	IGSF5	immunoglobulin superfamily member 5	9_EnhA1
chr21	39643801	39647200	3400	*	2	Promoter (1-2kb)	21	39642385	39661492	19108	1	10317	ENST00000682542.1	1416	ENSG00000183778	B3GALT5	beta-1,3-galactosyltransferase 5	9_EnhA1
chr21	40124801	40126200	1400	*	2	Intron (ENST00000400454.6/1826, intron 19 of 32)	21	40212352	40212431	80	2	100616148	ENST00000585040.1	86231	ENSG00000263973	MIR4760	microRNA 4760	9_EnhA1
chr21	43500601	43501800	1200	*	2	Distal Intergenic	21	43475925	43479534	3610	2	11077	ENST00000441283.1	-21067	ENSG00000160207	HSF2BP	heat shock transcription factor 2 binding protein	9_EnhA1
chr21	44984801	44985200	400	*	2	Distal Intergenic	21	44989864	44994069	4206	2	727699	ENST00000439088.1	8869	ENSG00000234880	LINC00163	long intergenic non-protein coding RNA 163	9_EnhA1
chr21	45574601	45576600	2000	*	5	Distal Intergenic	21	45514715	45563115	48401	2	6573	ENST00000650808.1	-11486	ENSG00000173638	SLC19A1	solute carrier family 19 member 1	9_EnhA1
chr21	45594601	45595400	800	*	3	Promoter (<=1kb)	21	45595294	45597048	1755	1	105372840	ENST00000662558.1	0	ENSG00000233922	LINC01694	long intergenic non-protein coding RNA 1694	9_EnhA1
chr22	23586801	23587800	1000	*	2	Promoter (2-3kb)	22	23580880	23583859	2980	2	51233	ENST00000608615.1	-2942	ENSG00000189269	DRICH1	aspartate rich 1	9_EnhA1
chr22	27067201	27067800	600	*	3	Distal Intergenic	22	27057513	27061247	3735	2	284898	ENST00000658755.1	-5954	NA	LOC284898	uncharacterized LOC284898	9_EnhA1
chr22	35807201	35807600	400	*	2	Promoter (2-3kb)	22	35743958	35810004	66047	2	23543	ENST00000397303.6	2404	ENSG00000100320	RBFOX2	RNA binding fox-1 homolog 2	9_EnhA1
chr22	36753601	36755600	2000	*	3	Exon (ENST00000656882.1/ENST00000656882.1, exon 1 of 2)	22	36758211	36760907	2697	2	11020	ENST00000495987.5	5307	ENSG00000100360	IFT27	intraflagellar transport 27	9_EnhA1
chr22	37677601	37678000	400	*	2	Promoter (<=1kb)	22	37676999	37679802	2804	1	3956	ENST00000472321.1	602	ENSG00000100097	LGALS1	galectin 1	9_EnhA1
chr22	39688801	39689200	400	*	2	3' UTR	22	39642797	39643512	716	1	8911	ENST00000471970.1	46004	ENSG00000100346	CACNA1I	calcium voltage-gated channel subunit alpha1 I	9_EnhA1
chr3	3219401	3220000	600	*	2	Distal Intergenic	3	3144628	3179727	35100	2	51185	ENST00000639284.1	-39674	ENSG00000113851	CRBN	cereblon	9_EnhA1
chr3	14865001	14865800	800	*	2	Intron (ENST00000543601.5/152273, intron 2 of 18)	3	14882305	14933438	51134	1	152273	ENST00000468662.5	-16505	ENSG00000154783	FGD5	FYVE, RhoGEF and PH domain containing 5	9_EnhA1
chr3	32469401	32470600	1200	*	2	Intron (ENST00000487007.1/112616, intron 3 of 3)	3	32483739	32488381	4643	2	54918	ENST00000478886.1	17781	ENSG00000091317	CMTM6	CKLF like MARVEL transmembrane domain containing 6	9_EnhA1
chr3	38029001	38030000	1000	*	4	Promoter (<=1kb)	3	38007496	38029559	22064	2	5333	ENST00000461445.5	0	ENSG00000187091	PLCD1	phospholipase C delta 1	9_EnhA1
chr3	42700201	42700800	600	*	3	Promoter (<=1kb)	3	42698224	42701197	2974	2	57467	ENST00000455195.5	397	ENSG00000010282	HHATL	hedgehog acyltransferase like	9_EnhA1
chr3	45164401	45166400	2000	*	2	Distal Intergenic	3	45110216	45146422	36207	2	64866	ENST00000425231.2	-17979	ENSG00000163814	CDCP1	CUB domain containing protein 1	9_EnhA1
chr3	46410201	46410400	200	*	2	Promoter (2-3kb)	3	46407619	46408731	1113	1	9034	ENST00000433848.1	2582	ENSG00000121797	CCRL2	C-C motif chemokine receptor like 2	9_EnhA1
chr3	48600601	48601800	1200	*	3	Promoter (<=1kb)	3	48599002	48601425	2424	2	7384	ENST00000471189.5	0	ENSG00000010256	UQCRC1	ubiquinol-cytochrome c reductase core protein 1	9_EnhA1
chr3	52122001	52124800	2800	*	2	Exon (ENST00000296484.7/25886, exon 9 of 11)	3	52075454	52154404	78951	2	25886	ENST00000474012.1	29604	ENSG00000164087	POC1A	POC1 centriolar protein A	9_EnhA1
chr3	52259801	52260600	800	*	4	Exon (ENST00000296490.8/80335, exon 5 of 9)	3	52254960	52268138	13179	2	80335	ENST00000487402.1	7538	ENSG00000164091	WDR82	WD repeat domain 82	9_EnhA1
chr3	52812001	52815200	3200	*	4	Promoter (<=1kb)	3	52813283	52814212	930	2	3700	ENST00000464000.1	0	ENSG00000055955	ITIH4	inter-alpha-trypsin inhibitor heavy chain 4	9_EnhA1
chr3	56809601	56810400	800	*	2	Intron (ENST00000338458.8/50650, intron 4 of 12)	3	56731593	56801949	70357	2	50650	ENST00000495373.5	-7652	ENSG00000163947	ARHGEF3	Rho guanine nucleotide exchange factor 3	9_EnhA1
chr3	71553401	71554200	800	*	2	Intron (ENST00000649528.3/27086, intron 2 of 20)	3	70956745	71543557	586813	2	27086	ENST00000475937.5	-9844	ENSG00000114861	FOXP1	forkhead box P1	9_EnhA1
chr3	71593001	71594600	1600	*	2	Intron (ENST00000613067.1/105377155, intron 1 of 2)	3	70954715	71583989	629275	2	27086	ENST00000615603.4	-9012	ENSG00000114861	FOXP1	forkhead box P1	9_EnhA1
